TARGET,CODE_GENDER,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,DAYS_BIRTH,DAYS_EMPLOYED
1,F,0,85500.0,314100.0,16443.0,Working,Secondary / secondary special,-15458,-958
0,F,2,118350.0,383760.0,40428.0,State servant,Higher education,-13472,-3396
1,M,2,315000.0,1165500.0,34209.0,Commercial associate,Secondary / secondary special,-12102,-1904
0,F,0,360000.0,835380.0,40320.0,Commercial associate,Higher education,-20049,-4473
0,F,1,180000.0,1223010.0,48496.5,Working,Higher education,-12868,-5916
0,F,0,225000.0,225000.0,22050.0,Pensioner,Secondary / secondary special,-21045,365243
1,F,0,90000.0,202500.0,10125.0,Pensioner,Secondary / secondary special,-22857,365243
0,F,1,121500.0,545040.0,34830.0,Working,Higher education,-13845,-2831
0,M,3,126000.0,592560.0,31153.5,Working,Secondary / secondary special,-12670,-568
0,M,0,292500.0,2156400.0,59431.5,Working,Secondary / secondary special,-14068,-305
0,F,2,135000.0,225000.0,11250.0,Working,Secondary / secondary special,-9812,-764
0,M,2,270000.0,239850.0,28593.0,Commercial associate,Higher education,-22932,-5461
0,F,0,90000.0,180000.0,9000.0,Working,Higher education,-8485,-1255
0,F,0,112500.0,168102.0,16375.5,Working,Secondary / secondary special,-16129,-3024
0,F,0,135000.0,900000.0,26446.5,Working,Secondary / secondary special,-16668,-168
0,F,0,67500.0,333621.0,17163.0,Pensioner,Secondary / secondary special,-19629,365243
0,F,0,157500.0,450000.0,20979.0,Working,Secondary / secondary special,-9151,-1575
0,F,0,90000.0,157914.0,17136.0,Working,Secondary / secondary special,-8191,-607
0,F,0,540000.0,2517300.0,66402.0,Commercial associate,Secondary / secondary special,-23564,-2083
0,M,0,270000.0,770292.0,39330.0,Working,Higher education,-16951,-2435
0,M,0,202500.0,896602.5,45675.0,Working,Higher education,-10243,-176
0,F,0,225000.0,810000.0,40500.0,Working,Higher education,-11698,-1427
0,F,0,90000.0,503676.0,27454.5,Working,Incomplete higher,-8078,-123
1,F,2,90000.0,327024.0,21982.5,Working,Secondary / secondary special,-14647,-1750
0,F,0,171000.0,720000.0,36000.0,Commercial associate,Higher education,-11132,-2292
0,F,0,112500.0,553500.0,19737.0,State servant,Secondary / secondary special,-14637,-493
0,F,0,112500.0,126000.0,8550.0,Working,Secondary / secondary special,-12439,-4851
0,F,2,90000.0,143910.0,15399.0,Working,Secondary / secondary special,-16192,-3178
0,M,0,135000.0,450000.0,48465.0,Working,Secondary / secondary special,-8398,-361
0,M,0,225000.0,1489500.0,39289.5,Commercial associate,Secondary / secondary special,-12181,-3844
0,M,0,225000.0,523237.5,25578.0,Commercial associate,Secondary / secondary special,-14115,-972
0,F,0,77854.5,720000.0,18990.0,Working,Secondary / secondary special,-18257,-2054
0,F,0,157500.0,173196.0,17001.0,Pensioner,Higher education,-21534,365243
0,M,0,135000.0,545040.0,20677.5,Commercial associate,Secondary / secondary special,-13600,-81
0,F,0,405000.0,900000.0,29034.0,Working,Secondary / secondary special,-12884,-1283
0,F,1,90000.0,497520.0,33376.5,Working,Secondary / secondary special,-15790,-731
0,M,1,90000.0,227520.0,14670.0,Commercial associate,Secondary / secondary special,-15235,-199
0,F,0,184500.0,1317357.0,50305.5,Commercial associate,Secondary / secondary special,-18298,-797
0,F,0,67500.0,180000.0,9000.0,Working,Secondary / secondary special,-14016,-1723
0,F,0,270000.0,916470.0,26928.0,State servant,Secondary / secondary special,-19984,-9879
0,F,0,67500.0,331834.5,16092.0,Working,Secondary / secondary special,-19209,-2957
0,M,0,180000.0,315000.0,19035.0,Commercial associate,Secondary / secondary special,-13364,-2198
0,M,1,111510.0,373500.0,10831.5,Working,Higher education,-11108,-2241
1,M,0,270000.0,1288350.0,37669.5,Working,Secondary / secondary special,-11377,-3179
0,F,0,126000.0,544491.0,16047.0,Working,Higher education,-17864,-491
0,F,0,90000.0,647046.0,21001.5,Working,Secondary / secondary special,-16123,-1563
0,M,1,315000.0,790830.0,52848.0,Commercial associate,Higher education,-11496,-2631
0,F,2,405000.0,1243836.0,36499.5,State servant,Higher education,-13802,-4093
0,F,0,81000.0,1125000.0,33025.5,Working,Secondary / secondary special,-17483,-3424
1,M,2,80100.0,814041.0,23800.5,Working,Secondary / secondary special,-12555,-5065
0,M,2,252000.0,1321902.0,38781.0,Working,Higher education,-16302,-5149
1,M,0,202500.0,1006920.0,42790.5,Working,Higher education,-12361,-5384
0,F,0,270000.0,544491.0,17563.5,Working,Higher education,-19479,-10237
0,F,0,112500.0,495000.0,17910.0,Working,Higher education,-18181,-5096
0,F,0,90000.0,284400.0,16326.0,Pensioner,Higher education,-23849,365243
0,F,0,90000.0,760122.0,24651.0,State servant,Secondary / secondary special,-14559,-3536
1,F,0,103500.0,459000.0,19575.0,Pensioner,Secondary / secondary special,-21233,365243
1,M,0,135000.0,675000.0,26154.0,Working,Secondary / secondary special,-11088,-1647
0,M,0,292500.0,629325.0,32260.5,Working,Secondary / secondary special,-13262,-4981
0,F,0,225000.0,640764.0,20799.0,Working,Secondary / secondary special,-18650,-2213
0,M,2,112500.0,248877.0,16033.5,Working,Secondary / secondary special,-12836,-1498
0,F,1,135000.0,961146.0,27675.0,Working,Secondary / secondary special,-15622,-5891
0,M,0,315000.0,810000.0,40500.0,Commercial associate,Secondary / secondary special,-23052,-5433
0,F,0,112500.0,481176.0,24696.0,Pensioner,Secondary / secondary special,-19849,365243
0,F,0,225000.0,679500.0,22455.0,Working,Secondary / secondary special,-18704,-600
0,M,0,225000.0,587623.5,46557.0,Commercial associate,Higher education,-22032,-1796
1,F,0,135000.0,839259.0,27733.5,Pensioner,Secondary / secondary special,-23297,365243
0,F,0,55800.0,76410.0,4396.5,Pensioner,Secondary / secondary special,-24171,365243
0,F,0,247500.0,640080.0,24259.5,Working,Secondary / secondary special,-17411,-10280
0,M,0,225000.0,1399122.0,53419.5,Working,Secondary / secondary special,-18157,-5493
0,M,1,1575000.0,1800000.0,49500.0,State servant,Higher education,-17898,-5206
0,F,3,225000.0,270000.0,13500.0,Working,Higher education,-13482,-502
0,F,0,180000.0,514777.5,30784.5,Working,Secondary / secondary special,-19831,-5412
0,M,0,180000.0,193392.0,15408.0,Commercial associate,Secondary / secondary special,-18339,-768
0,M,2,121500.0,119925.0,11988.0,Working,Secondary / secondary special,-16547,-3532
0,F,0,54000.0,156384.0,12231.0,Working,Secondary / secondary special,-8581,-1392
0,M,0,315000.0,202500.0,24160.5,Working,Higher education,-14381,-538
0,F,0,157500.0,225000.0,15034.5,Commercial associate,Secondary / secondary special,-15841,-2686
0,F,1,135000.0,239850.0,25186.5,Commercial associate,Secondary / secondary special,-10086,-2807
0,F,0,81000.0,247275.0,17586.0,Working,Secondary / secondary special,-19739,-992
0,F,1,112500.0,452385.0,24687.0,Commercial associate,Secondary / secondary special,-9841,-2026
0,F,1,90000.0,225000.0,10489.5,Commercial associate,Higher education,-14479,-2647
0,F,0,90000.0,1005120.0,29520.0,Working,Secondary / secondary special,-16071,-5875
0,F,0,90000.0,526491.0,17397.0,Pensioner,Secondary / secondary special,-23819,365243
0,F,0,157500.0,360000.0,18418.5,Working,Higher education,-14098,-2257
0,M,2,157500.0,137538.0,13734.0,Commercial associate,Secondary / secondary special,-14846,-4142
0,M,0,211050.0,545040.0,25537.5,Working,Secondary / secondary special,-16426,-1022
0,F,0,67500.0,240660.0,8775.0,Pensioner,Secondary / secondary special,-20791,365243
0,F,0,90000.0,234000.0,11038.5,Working,Secondary / secondary special,-13260,-2555
0,F,1,99000.0,90000.0,7092.0,Commercial associate,Higher education,-14268,-1579
1,F,0,112500.0,508495.5,21541.5,Pensioner,Secondary / secondary special,-22057,365243
0,F,0,180000.0,1288350.0,41692.5,Working,Higher education,-18945,-2172
0,F,0,157500.0,1711764.0,45283.5,Pensioner,Higher education,-21531,365243
0,M,0,180000.0,598500.0,28791.0,Working,Incomplete higher,-10317,-190
0,F,2,112500.0,195543.0,12627.0,Working,Higher education,-10881,-122
0,F,0,81000.0,346500.0,17820.0,Working,Secondary / secondary special,-17901,-10651
0,F,0,81000.0,254700.0,24939.0,Pensioner,Secondary / secondary special,-23939,365243
0,M,1,180000.0,260640.0,27499.5,State servant,Secondary / secondary special,-9677,-2659
0,M,0,184500.0,450000.0,13644.0,Working,Secondary / secondary special,-11765,-1545
0,M,0,315000.0,1892227.5,65902.5,Pensioner,Higher education,-23313,365243
0,F,1,157500.0,1768500.0,61600.5,Commercial associate,Higher education,-12078,-664
0,M,0,247500.0,540000.0,55332.0,State servant,Incomplete higher,-10678,-3321
0,F,0,225000.0,391194.0,31036.5,Pensioner,Secondary / secondary special,-21264,365243
0,F,0,315000.0,1622691.0,44622.0,State servant,Secondary / secondary special,-13235,-3055
0,M,0,112500.0,862560.0,25348.5,Working,Secondary / secondary special,-19809,-1605
0,M,0,157500.0,225000.0,13725.0,Commercial associate,Secondary / secondary special,-9901,-789
0,M,0,180000.0,518562.0,36220.5,Working,Secondary / secondary special,-16784,-812
0,M,0,157500.0,1288350.0,37669.5,Working,Secondary / secondary special,-15447,-2208
0,F,0,189000.0,450000.0,16807.5,Commercial associate,Higher education,-11897,-984
0,F,0,81000.0,246357.0,24993.0,Working,Secondary / secondary special,-17692,-1557
0,F,0,247500.0,1258650.0,53455.5,State servant,Secondary / secondary special,-16577,-3637
0,M,0,45000.0,215640.0,15466.5,Pensioner,Secondary / secondary special,-20961,365243
0,F,1,123750.0,360000.0,18000.0,Working,Secondary / secondary special,-13243,-5165
0,F,1,94500.0,175896.0,9337.5,Working,Higher education,-12155,-1414
0,M,0,202500.0,180000.0,9000.0,Commercial associate,Incomplete higher,-9355,-1508
0,F,0,67500.0,199080.0,6165.0,Pensioner,Secondary / secondary special,-21806,365243
1,M,1,225000.0,746280.0,59094.0,Working,Secondary / secondary special,-11651,-1897
0,F,0,180000.0,270000.0,13500.0,Commercial associate,Secondary / secondary special,-18427,-3143
0,F,1,67500.0,314100.0,13963.5,Working,Secondary / secondary special,-11032,-314
0,M,0,247500.0,1423647.0,75978.0,Commercial associate,Secondary / secondary special,-13333,-3441
0,F,0,180000.0,331632.0,34951.5,Commercial associate,Secondary / secondary special,-17705,-228
0,F,0,67500.0,760225.5,32337.0,Commercial associate,Secondary / secondary special,-17208,-146
0,M,0,63000.0,119925.0,11812.5,Pensioner,Higher education,-24719,365243
0,M,0,105750.0,265500.0,10008.0,Working,Secondary / secondary special,-12242,-4089
0,M,1,202500.0,900000.0,29034.0,Commercial associate,Secondary / secondary special,-12066,-2438
0,F,0,103500.0,454500.0,20020.5,Working,Secondary / secondary special,-13383,-2798
0,M,0,56700.0,450000.0,16294.5,Pensioner,Higher education,-23767,365243
0,F,0,135000.0,180000.0,9000.0,Working,Secondary / secondary special,-8129,-608
0,F,1,90000.0,206280.0,9747.0,State servant,Secondary / secondary special,-11286,-371
0,F,0,126000.0,647046.0,21001.5,Working,Secondary / secondary special,-18782,-196
0,M,0,135000.0,1078200.0,31653.0,Working,Secondary / secondary special,-17092,-1290
0,F,2,202500.0,112068.0,12199.5,Working,Secondary / secondary special,-10546,-1127
0,F,1,135000.0,254700.0,27427.5,Working,Secondary / secondary special,-10544,-855
0,F,1,135000.0,1078200.0,29650.5,Working,Secondary / secondary special,-18310,-3873
0,F,0,90000.0,432661.5,16164.0,Working,Higher education,-8774,-494
0,M,2,270000.0,545040.0,36423.0,Commercial associate,Higher education,-13025,-2250
0,M,1,202500.0,1762110.0,48456.0,Working,Secondary / secondary special,-14756,-1777
0,F,0,67500.0,1288350.0,37669.5,Pensioner,Higher education,-23036,365243
0,F,0,135000.0,1078200.0,31522.5,Working,Higher education,-16162,-4402
0,F,2,202500.0,215640.0,15466.5,State servant,Secondary / secondary special,-14760,-2619
0,M,0,157500.0,1318500.0,50220.0,Commercial associate,Secondary / secondary special,-13311,-319
0,F,0,180000.0,738000.0,29268.0,State servant,Higher education,-16130,-2768
0,F,1,90000.0,204768.0,7717.5,Working,Secondary / secondary special,-12453,-3384
0,F,0,117000.0,343800.0,16852.5,Commercial associate,Secondary / secondary special,-10257,-2938
0,M,0,157500.0,107820.0,9351.0,State servant,Secondary / secondary special,-14316,-6154
0,F,0,157500.0,700830.0,20619.0,State servant,Secondary / secondary special,-19962,-3071
0,F,0,157500.0,599472.0,36805.5,Working,Secondary / secondary special,-19167,-4744
0,F,1,180000.0,485190.0,24903.0,Working,Higher education,-10451,-1398
0,F,2,135000.0,315000.0,25015.5,Working,Secondary / secondary special,-16108,-3846
0,F,0,130500.0,1293502.5,35568.0,Working,Secondary / secondary special,-15777,-1961
0,F,1,135000.0,276277.5,21825.0,Commercial associate,Incomplete higher,-12914,-215
1,F,0,135000.0,180000.0,9000.0,Working,Secondary / secondary special,-8060,-294
0,F,0,67500.0,284400.0,14854.5,Pensioner,Secondary / secondary special,-20468,365243
0,F,1,180000.0,1113840.0,47322.0,Working,Secondary / secondary special,-17268,-9822
0,F,2,180000.0,1024290.0,33174.0,Working,Higher education,-13738,-209
0,M,0,135000.0,808650.0,23773.5,Working,Secondary / secondary special,-20029,-10202
0,F,0,81000.0,174132.0,18414.0,Working,Secondary / secondary special,-14633,-7437
0,F,0,90000.0,536917.5,16407.0,Working,Secondary / secondary special,-19702,-494
0,F,0,94500.0,98910.0,7164.0,Pensioner,Secondary / secondary special,-21262,365243
0,M,2,112500.0,298512.0,19206.0,Working,Secondary / secondary special,-14110,-2216
0,F,1,90000.0,593010.0,19260.0,State servant,Secondary / secondary special,-14818,-3831
0,M,0,180000.0,1467612.0,58203.0,Pensioner,Higher education,-22656,365243
0,F,0,67500.0,284400.0,16456.5,Pensioner,Secondary / secondary special,-24267,365243
0,F,0,247500.0,422235.0,21685.5,Working,Higher education,-14127,-3874
0,F,0,180000.0,830214.0,24403.5,Pensioner,Higher education,-20012,365243
0,M,0,270000.0,646920.0,20997.0,Pensioner,Higher education,-23489,365243
0,M,0,157500.0,640080.0,29970.0,Working,Secondary / secondary special,-16646,-2312
0,F,0,157500.0,1255680.0,40936.5,Working,Secondary / secondary special,-15381,-1119
0,M,2,112500.0,180000.0,9000.0,Working,Lower secondary,-14050,-295
0,M,2,135000.0,855000.0,33403.5,Commercial associate,Secondary / secondary special,-11984,-2269
0,M,0,135000.0,243000.0,24165.0,Working,Secondary / secondary special,-9928,-3354
0,F,0,148500.0,1006920.0,42790.5,Working,Secondary / secondary special,-17212,-9274
0,M,0,90000.0,467257.5,21910.5,Working,Secondary / secondary special,-13796,-90
0,F,1,112500.0,269550.0,14112.0,Working,Secondary / secondary special,-9028,-742
0,F,2,180000.0,1724220.0,50544.0,State servant,Higher education,-11601,-2596
0,F,0,148500.0,296280.0,15124.5,Working,Secondary / secondary special,-17631,-2667
0,M,1,112500.0,646920.0,20997.0,Commercial associate,Secondary / secondary special,-19257,-7079
0,F,0,90000.0,288873.0,17802.0,Pensioner,Secondary / secondary special,-23567,365243
0,F,0,99000.0,755190.0,30078.0,Working,Secondary / secondary special,-15839,-1391
0,F,0,135000.0,592560.0,26230.5,Commercial associate,Secondary / secondary special,-16874,-2560
0,F,0,112500.0,508495.5,21541.5,Commercial associate,Secondary / secondary special,-19578,-162
0,F,1,67500.0,405000.0,19480.5,State servant,Higher education,-13876,-5370
0,M,2,225000.0,1125000.0,60070.5,Working,Secondary / secondary special,-11370,-922
0,F,0,225000.0,497520.0,32521.5,Working,Secondary / secondary special,-17698,-3834
0,F,0,427500.0,497749.5,30375.0,Working,Higher education,-12681,-2881
0,F,1,76500.0,808650.0,26217.0,Working,Secondary / secondary special,-14107,-111
0,F,0,238500.0,862560.0,30690.0,Working,Higher education,-9629,-1549
0,F,0,135000.0,270000.0,13783.5,Working,Secondary / secondary special,-8047,-1250
0,M,2,247500.0,584014.5,23292.0,Working,Secondary / secondary special,-15947,-2832
1,F,1,90000.0,816660.0,26473.5,Commercial associate,Secondary / secondary special,-16411,-1277
0,M,0,270000.0,1236816.0,36292.5,Working,Secondary / secondary special,-11376,-2700
0,F,2,135000.0,452385.0,26100.0,Working,Higher education,-13640,-4736
0,F,0,29250.0,292500.0,10503.0,Pensioner,Secondary / secondary special,-22536,365243
0,M,1,360000.0,1339884.0,39307.5,Working,Secondary / secondary special,-14943,-3446
0,F,0,180000.0,450000.0,23107.5,Commercial associate,Higher education,-11536,-3078
0,F,0,121500.0,135000.0,6750.0,Working,Secondary / secondary special,-17712,-1334
0,M,1,135000.0,225000.0,15034.5,Working,Secondary / secondary special,-10456,-3159
0,F,1,157500.0,1350000.0,36333.0,Working,Secondary / secondary special,-18570,-2434
0,M,0,360000.0,389844.0,21276.0,Commercial associate,Secondary / secondary special,-21651,-826
0,F,0,585000.0,407434.5,37701.0,Commercial associate,Secondary / secondary special,-12982,-1509
0,F,1,175500.0,450000.0,22018.5,State servant,Secondary / secondary special,-14829,-6453
0,F,0,117000.0,1395000.0,51696.0,Pensioner,Higher education,-21509,365243
0,F,0,153000.0,199152.0,10296.0,Working,Secondary / secondary special,-15623,-4595
0,F,2,360000.0,675000.0,34596.0,Working,Secondary / secondary special,-12765,-716
0,F,1,135000.0,700830.0,25875.0,Commercial associate,Secondary / secondary special,-13318,-1297
0,F,0,247500.0,656361.0,27940.5,Pensioner,Higher education,-21724,365243
0,F,0,247500.0,588645.0,21271.5,Commercial associate,Higher education,-14517,-3339
0,F,0,315000.0,1402776.0,96345.0,State servant,Secondary / secondary special,-9997,-2405
0,F,0,156600.0,862560.0,23850.0,Commercial associate,Secondary / secondary special,-19197,-234
0,F,0,166500.0,315000.0,15750.0,Commercial associate,Secondary / secondary special,-22121,-1114
0,M,1,90000.0,229500.0,14796.0,Working,Secondary / secondary special,-16125,-1447
0,F,0,85500.0,536917.5,27544.5,State servant,Higher education,-10504,-1235
0,F,0,180000.0,922500.0,39213.0,Working,Secondary / secondary special,-17081,-1390
0,F,0,306000.0,771781.5,51705.0,Working,Higher education,-18439,-3489
